label,text
0,s..antha num corrct dane
1,call germany for only 1 pence per minute! call from a fixed line via access number 0844 861 85 85. no prepayment. direct access! www.telediscount.co.uk
1,knock knock txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. t&cs www.tkls.com age16 to stoptxtstop£1.50/week
0,everybody had fun this evening. miss you.
0,"its so common hearin how r u? wat r u doing? how was ur day? so let me ask u something different. did u smile today? if not, do it now.... gud evng."
0,im just wondering what your doing right now?
0,"don't worry, * is easy once have ingredients!"
0,you call him and tell now infront of them. call him now.
0,miserable. they don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. i didn't sleep at all last night.
0,there's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. if i can raise the dough for it how soon after landing will it sell. holla back.
0,thinkin about someone is all good. no drugs for that
0,ok. i am a gentleman and will treat you with dignity and respect.
0,"(and my man carlos is definitely coming by mu tonight, no excuses)"
0,great escape. i fancy the bridge but needs her lager. see you tomo 
0,"argh my 3g is spotty, anyway the only thing i remember from the research we did was that province and sterling were the only problem-free places we looked at"
0,none!nowhere ikno doesdiscount!shitinnit
0,"yeah why not, is the gang all ready"
0,i tagged my friends that you seemed to count as your friends.
0,dear i have reache room
0,ok then i will come to ur home after half an hour
0,"come to me, slave. your doing it again ... going into your shell and unconsciously avoiding me ... you are making me unhappy :-("
1,hard live 121 chat just 60p/min. choose your girl and connect live. call 09094646899 now! cheap chat uk's biggest live service. vu bcm1896wc1n3xx
0,why didn't u call on your lunch?
0,all e best 4 ur exam later.
0,headin towards busetop
0,goodnight da thangam i really miss u dear.
0,hey i've booked the pilates and yoga lesson already... haha
0,send his number and give reply tomorrow morning for why you said that to him like that ok
0,"i jus hope its true that  missin me cos i'm really missin him! you haven't done anything to feel guilty about, yet."
0,"sorry, i'll call later"
0,how much she payed. suganya.
0,we're on the opposite side from where we dropped you off
0,i will be outside office take all from there
1,natalie (20/f) is inviting you to be her friend. reply yes-165 or no-165 see her: www.sms.ac/u/natalie2k9 stop? send stop frnd to 62468
0,"oh, yes, i've just been a little under the weather so i've kind of been coccooning at home"
0,in e msg jus now. u said thanks for gift.
0,okie...
0,wat time r ü going to xin's hostel?
0,tell me again what your address is
1,i don't know u and u don't know me. send chat to 86688 now and let's find each other! only 150p/msg rcvd. hg/suite342/2lands/row/w1j6hl ldn. 18 years or over.
0,yar i wanted 2 scold u yest but late already... i where got zhong se qing you? if u ask me b4 he ask me then i'll go out w u all lor. n u still can act so real.
0,"sorry, i'll call later"
0,mmm ... fuck .... merry christmas to me
0,the monthly amount is not that terrible and you will not pay anything till 6months after finishing school.
0,your daily text from me – a favour this time
0,hows that watch resizing
0,might ax well im there.
1,"dear voucher holder, to claim this weeks offer, at you pc please go to http://www.e-tlp.co.uk/reward. ts&cs apply."
0,those cocksuckers. if it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
0,yeah my usual guy's out of town but there're definitely people around i know
0,where in abj are you serving. are you staying with dad or alone.
0,waaaat?? lololo ok next time then!
0,have you heard about that job? i'm going to that wildlife talk again tonight if u want2come. its that2worzels and a wizzle or whatever it is?! 
0,both :) i shoot big loads so get ready!
0,as per your request 'melle melle (oru minnaminunginte nurungu vettam)' has been set as your callertune for all callers. press *9 to copy your friends callertune
0,better. made up for friday and stuffed myself like a pig yesterday. now i feel bleh. but at least its not writhing pain kind of bleh.
0,"piggy, r u awake? i bet u're still sleeping. i'm going 4 lunch now..."
1,freemsg: hey - i'm buffy. 25 and love to satisfy men. home alone feeling randy. reply 2 c my pix! qlynnbv help08700621170150p a msg send stop to stop txts
1,urgent! your mobile number has been awarded with a £2000 prize guaranteed. call 09061790121 from land line. claim 3030. valid 12hrs only 150ppm
0,are you this much buzy
0,i'm turning off my phone. my moms telling everyone i have cancer. and my sister won't stop calling. it hurts to talk. can't put up with it. see u when u get home. love u
0,hurry home u big butt. hang up on your last caller if u have to. food is done and i'm starving. don't ask what i cooked.
0,sorry dude. dont know how i forgot. even after dan reminded me. sorry. hope you guys had fun.
0,dis is yijue. i jus saw ur mail. in case huiming havent sent u my num. dis is my num.
1,hi if ur lookin 4 saucy daytime fun wiv busty married woman am free all next week chat now 2 sort time 09099726429 janinexx calls£1/minmobsmorelkpobox177hp51fl
0,"yeah, probably here for a while"
1,for the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk
0,what's nannys address?
0,gud ni8.swt drms.take care
0,yep then is fine 7.30 or 8.30 for ice age.
1,this is the 2nd time we have tried to contact u. u have won the £1450 prize to claim just call 09053750005 b4 310303. t&cs/stop sms 08718725756. 140ppm
0,don't fret. i'll buy the ovulation test strips and send them to you. you wont get them til like march. can you send me your postal address.u'll be alright.okay.
0,"set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. wish you happy valentines day!"
0,anything lar then ü not going home 4 dinner?
0,"by march ending, i should be ready. but will call you for sure. the problem is that my capital never complete. how far with you. how's work and the ladies"
0,lol wtf random. btw is that your lunch break
0,"haha awesome, be there in a minute"
0,oh is it? send me the address
1,guess what! somebody you know secretly fancies you! wanna find out who it is? give us a call on 09065394514 from landline datebox1282essexcm61xn 150p/min 18
0,"watching cartoon, listening music &amp; at eve had to go temple &amp; church.. what about u?"
0,omg joanna is freaking me out. she's looked thru all my friends to find photos of me. and then she's asking about stuff on my myspace which i haven't even logged on in like a year. :/
0,"mon okie lor... haha, best is cheap n gd food la, ex oso okie... depends on whether wana eat western or chinese food... den which u prefer... "
0,otherwise had part time job na-tuition..
1,fancy a shag? i do.interested? sextextuk.com txt xxuk suzy to 69876. txts cost 1.50 per msg. tncs on website. x
1,welcome! please reply with your age and gender to begin. e.g 24m
0,"house-maid is the murderer, coz the man was murdered on  &lt;#&gt; th january.. as public holiday all govt.instituitions are closed,including post office.."
1,wanna have a laugh? try chit-chat on your mobile now! logon by txting the word: chat and send it to no: 8883 cm po box 4217 london w1a 6zf 16+ 118p/msg rcvd
0,"god picked up a flower and dippeditinadew, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,this friend is 4u"
0,on hen night. going with a swing
0,got smaller capacity one? quite ex...
0,"sir, i am waiting for your call, once free please call me."
0,argh why the fuck is nobody in town ;_;
0,"indians r poor but india is not a poor country. says one of the swiss bank directors. he says that "" &lt;#&gt;  lac crore"" of indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. can give  &lt;#&gt;  crore jobs to all indians. from any village to delhi 4 lane roads. forever free power suply to more than  &lt;#&gt;  social projects. every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. no need of world bank &amp; imf loan. think how our money is blocked by rich politicians. we have full rights against corrupt politicians. itna forward karo ki pura india padhe.g.m."""
0,gud ni8 dear..slp well..take care..swt dreams..muah..
0,"yo, i'm at my parents' gettin cash. good news: we picked up a downstem"
0,then anything special?
0,he also knows about lunch menu only da. . i know
0,make sure alex knows his birthday is over in fifteen minutes as far as you're concerned
0,i dont have that much image in class.
0,then. you are eldest know.
0,from someone not to smoke when every time i've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
1,74355 xmas iscoming & ur awarded either £500 cd gift vouchers & free entry 2 r £100 weekly draw txt music to 87066 tnc
0,what u mean u almost done? done wif sleeping? but i tot u going to take a nap.. yup i send her liao so i'm picking her up at ard 4 smth lor..
1,your unique user id is 1172. for removal send stop to 87239 customer services 08708034412
0,u don't know how stubborn i am. i didn't even want to go to the hospital. i kept telling mark i'm not a weak sucker. hospitals are for weak suckers.
0,my new years eve was ok. i went to a party with my boyfriend. who is this si then hey
1,freemsg>fav xmas tones!reply real
0,whens your radio show?
1,call freephone 0800 542 0578 now!
1,can u get 2 phone now? i wanna chat 2 set up meet call me now on 09096102316 u can cum here 2moro luv jane xx calls£1/minmoremobsemspobox45po139wa
0,raji..pls do me a favour. pls convey my birthday wishes to nimya. pls. today is her birthday.
0,i'll let you know when it kicks in
0,go chase after her and run her over while she's crossing the street
0,what do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but only to my wife of my liking.be that and see..no one can give you that.dont call me.i will wait till i come.
0,then its most likely called mittelschmertz. google it. if you dont have paracetamol dont worry it will go.
0,the world's most happiest frnds never have the same characters... dey just have the best understanding of their differences...
1,"accordingly. i repeat, just text the word ok on your mobile phone and send"
0,i will vote for wherever my heart guides me
0,no..jst change tat only..
0,hey ! don't forget ... you are mine ... for me ... my possession ... my property ... mmm ... *childish smile* ...
1,you have 1 new voicemail. please call 08719181513.
0,finish already... yar they keep saying i mushy... i so embarrassed ok...
0,"i think i‘m waiting for the same bus! inform me when you get there, if you ever get there."
0,arun can u transfr me d amt
0,k k :-):-) then watch some films.
0,what pa tell me.. i went to bath:-)
0,"hey, i missed you tm of last night as my phone was on the charge ... *smiles* ... i am meeting a friend shortly"
0,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.
0,oh. u must have taken your real valentine out shopping first.
0,"yes, i'm small kid.. and boost is the secret of my energy.."
0,"life is more strict than teacher... bcoz teacher teaches lesson &amp; then conducts exam, but life first conducts exam &amp; then teaches lessons. happy morning. . ."
0,its a site to simulate the test. it just gives you very tough questions to test your readiness.
0,teach me apps da. when you come to college.
0,yup... ok i go home look at the timings then i msg ü again... xuhui going to learn on 2nd may too but her lesson is at 8am
0,i hope you that's the result of being consistently intelligent and kind. start asking him about practicum links and keep your ears open and all the best. ttyl
0,what * u wearing?
1,todays voda numbers ending 5226 are selected to receive a ?350 award. if you hava a match please call 08712300220 quoting claim code 1131 standard rates app 
0,i cant pick the phone right now. pls send a message
0,yup i shd haf ard 10 pages if i add figures... ü all got how many pages?
0,"just checked out, heading out to drop off my stuff now"
0,i'll be in sch fr 4-6... i dun haf da book in sch... it's at home...
0,who were those people ? were you in a tour ? i thought you were doing that sofa thing you sent me ? your curious sugar
0,hello hun how ru? its here by the way. im good. been on 2 dates with that guy i met in walkabout so far. we have to meet up soon. hows everyone else?
1,congratulations ur awarded 500 of cd vouchers or 125gift guaranteed & free entry 2 100 wkly draw txt music to 87066 tncs www.ldew.com1win150ppmx3age16
1,as a registered subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. when are the next olympics. txt ans to 80062
0,okie...
0,"if you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is"
0,my trip was ok but quite tiring lor. uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.
0,moji just informed me that you saved our lives. thanks.
0,you have got tallent but you are wasting.
0,i told your number to gautham..
0,"oh, i will get paid. the most outstanding one is for a commercial i did for hasbro...in august! they made us jump through so many hoops to get paid. still not."
0,i have lost 10 kilos as of today!
0,"im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! u 4give me? i think u shldxxxx"
0,i'm in inside office..still filling forms.don know when they leave me.
0,was playng 9 doors game and gt racing on phone lol
0,ü no home work to do meh... 
0,* am on my way
0,what makes you most happy?
0,ok lor then we go tog lor...
0,can come my room but cannot come my house cos my house still messy... haha...
0,what you doing?how are you?
0,k... must book a not huh? so going for yoga basic on sunday?
0,also that chat was awesome but don't make it regular unless you can see her in person
1,"urgent! call 09061749602 from landline. your complimentary 4* tenerife holiday or £10,000 cash await collection sae t&cs box 528 hp20 1yf 150ppm 18+"
0,stop knowing me so well!
1,bored housewives! chat n date now! 0871750.77.11! bt-national rate 10p/min only from landlines!
0,"poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; ."
0,this is a long fuckin showr
0,how come guoyang go n tell her? then u told her?
0,then we gotta do it after that
1,"urgent! your mobile no 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call 09066362231 asap! box97n7qp, 150ppm"
0,we are both fine. thanks
0,"its good, we'll find a way"
0,"cool, want me to go to kappa or should i meet you outside mu"
1,splashmobile: choose from 1000s of gr8 tones each wk! this is a subscrition service with weekly tones costing 300p. u have one credit - kick back and enjoy
0,ugh fuck it i'm resubbing to eve
0,good morning my dear........... have a great &amp; successful day.
0,that means get the door
0,"yeah i think my usual guy's still passed out from last night, if you get ahold of anybody let me know and i'll throw down"
0,"you are always putting your business out there. you put pictures of your ass on facebook. you are one of the most open people i've ever met. why would i think a picture of your room would hurt you, make you feel violated."
0,cool. i am  &lt;#&gt;  inches long. hope you like them big!
0,how come she can get it? should b quite diff to guess rite...
0,aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
0,"cool, text me when you're ready"
0,alright. thanks for the advice. enjoy your night out. i'ma try to get some sleep...
0,"haha, that was the first person i was gonna ask"
0,was gr8 to see that message. so when r u leaving? congrats dear. what school and wat r ur plans.
0,oh baby of the house. how come you dont have any new pictures on facebook
0,no. on the way home. so if not for the long dry spell the season would have been over
0,miss call miss call khelate kintu opponenter miss call dhorte lage. thats d rule. one with great phone receiving quality wins.
0,this pain couldn't have come at a worse time.
0,easy ah?sen got selected means its good..
0,noice. text me when you're here
0,darren was saying dat if u meeting da ge den we dun meet 4 dinner. cos later u leave xy will feel awkward. den u meet him 4 lunch lor.
0,dear where you will be when i reach there
0,"thank you for calling.forgot to say happy onam to you sirji.i am fine here and remembered you when i met an insurance person.meet you in qatar insha allah.rakhesh, ex tata aig who joined tissco,tayseer."
0,yup it's at paragon... i havent decided whether 2 cut yet... hee...
0,check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.
0,"men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. but the law allows only one wife...."
0,there generally isn't one. it's an uncountable noun - u in the dictionary. pieces of research?
0,"especially since i talk about boston all up in my personal statement, lol! i woulda changed that if i had realized it said nyc! it says boston now."
0,have you always been saying welp?
0,haha okay... today weekend leh... 
0,thank you princess! i want to see your nice juicy booty...
0,oh fuck. juswoke up in a bed on a boatin the docks. slept wid 25 year old. spinout! giv u da gossip l8r. xxx
0,i've reached home finally...
0,hello boytoy ! geeee ... i'm missing you today. i like to send you a tm and remind you i'm thinking of you ... and you are loved ... *loving kiss*
0,dear umma she called me now :-)
0,"rose needs water, season needs change, poet needs imagination..my phone needs ur sms and i need ur lovely frndship forever...."
0,"well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!"
0,just glad to be talking to you.
0,was just about to ask. will keep this one. maybe that's why you didn't get all the messages we sent you on glo
0,tell them no need to investigate about me anywhere.
0,hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.
0,"customer place, i wil cal u sir."
0,ok i thk i got it. then u wan me 2 come now or wat?
1,someone has conacted our dating service and entered your phone because they fancy you!to find out who it is call from landline 09111030116. pobox12n146tf15
0,pls confirm the time to collect the cheque.
0,ok can...
0,crucify is c not s. you should have told me earlier.
0,when i have stuff to sell i.ll tell you
0,"so many people seems to be special at first sight, but only very few will remain special to you till your last sight.. maintain them till life ends.. sh!jas"
0,talk to g and x about that
0,now am free call me pa.
0,aight ill get on fb in a couple minutes
0,anything lor... u decide...
0,takin a shower now but yeah i'll leave when i'm done
1,"congrats 2 mobile 3g videophones r yours. call 09063458130 now! videochat wid ur mates, play java games, dload polyph music, noline rentl. bx420. ip4. 5we. 150p"
0,god bless.get good sleep my dear...i will pray!
0,yes i will be there. glad you made it.
0,mm not entirely sure i understood that text but hey. ho. which weekend?
0,spoons it is then okay?
0,i had it already..sabarish asked me to go..
0,"the world suffers a lot... not because of the violence of bad people. but because of the silence of good people!, gud night...."
0,will you like to be spoiled? :)
0,now only i reached home. . . i am very tired now. . i will come tomorro
1,you have won a nokia 7250i. this is what you get when you win our free auction. to take part send nokia to 86021 now. hg/suite342/2lands row/w1jhl 16+
0,u meet other fren dun wan meet me ah... muz b a guy rite...
0,er mw im filled tuth is aight
0,ello babe u ok?
0,i also thk too fast... xy suggest one not me. u dun wan it's ok. going 2 rain leh where got gd.
0,"good afternoon, my love ! any job prospects ? are you missing me ? what do you do ? are you being lazy and bleak, hmmm ? or happy and filled with my love ?"
0,"no dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs.."
0,apo all other are mokka players only
0,by monday next week. give me the full gist
0,are you willing to go for apps class.
0,aathi..where are you dear..
0,it's ok lar. u sleep early too... nite...
0,unni thank you dear for the recharge..rakhesh
0,jus finish bathing...
0,you lifted my hopes with the offer of money. i am in need. especially when the end of the month approaches and it hurts my studying. anyways have a gr8 weekend
0,"gosh that , what a pain. spose i better come then."
0,it's really getting me down just hanging around.
0,aaooooright are you at work?
0,well i'm going to be an aunty!
0,thats cool. i am a gentleman and will treat you with dignity and respect.
0,"ask g or iouri, i've told the story like ten times already"
0,i was up all night too worrying about this appt. it's a shame we missed a girls night out with quizzes popcorn and you doing my hair.
0,r we going with the  &lt;#&gt;  bus?
0,"i sent you the prices and do you mean the  &lt;#&gt; g,"
0,don know:)this week i'm going to tirunelvai da.
0,message from . i am at truro hospital on ext. you can phone me here. as i have a phone by my side
0,i am in bus on the way to calicut
1,ur cash-balance is currently 500 pounds - to maximize ur cash-in now send go to 86688 only 150p/msg. cc: 08718720201 po box 114/14 tcr/w1
0,* will have two more cartons off u and is very pleased with shelves
0,sday only joined.so training we started today:)
0,"good afternoon sunshine! how dawns that day ? are we refreshed and happy to be alive? do we breathe in the air and smile ? i think of you, my love ... as always"
0,hey do you want anything to buy:)
0,:-( sad puppy noise
0,which is weird because i know i had it at one point
0,hey are you angry with me. reply me dr.
0,can you plz tell me the ans. bslvyl sent via fullonsms.com
0,ok thanx...
1,2/2 146tf150p
0,joy's father is john. then john is the ____ of joy's father. if u ans ths you hav  &lt;#&gt;  iq. tis s ias question try to answer.
0,"hmm... dunno leh, mayb a bag 4 goigng out dat is not too small. or jus anything except perfume, smth dat i can keep."
0,ok lar i double check wif da hair dresser already he said wun cut v short. he said will cut until i look nice.
0,i'm at work. please call
0,fffff. can you text kadeem or are you too far gone
0,then u go back urself lor...
0,lol no. u can trust me.
0,ok. but i finish at 6.
0,dai what this da.. can i send my resume to this id.
0,"sorry, got a late start, we're on the way"
0,yup ü not comin :-(
0,he remains a bro amongst bros
0,my stomach has been thru so much trauma i swear i just can't eat. i better lose weight.
0,my supervisor find 4 me one lor i thk his students. i havent ask her yet. tell u aft i ask her.
0,i liked the new mobile
0,"if e timing can, then i go w u lor..."
0,v skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; if i dont make it hav gd night
0,jade its paul. y didnt u txt me? do u remember me from barmed? i want 2 talk 2 u! txt me
0,then ur sis how?
0,"i had been hoping i would not have to send you this message. my rent is due and i dont have enough for it. my reserves are completely gone. its a loan i need and was hoping you could her. the balance is  &lt;#&gt; . is there a way i could get that from you, till mid march when i hope to pay back."
0,that's my honeymoon outfit. :)
0,oh god..taken the teeth?is it paining
0,no dear i do have free messages without any recharge. hi hi hi
0,well keep in mind i've only got enough gas for one more round trip barring a sudden influx of cash
0,"lol ... oh no babe, i wont be sliding into your place after midnight, but thanks for the invite"
0,really dun bluff me leh... u sleep early too. nite...
1,congratulations ur awarded 500 of cd vouchers or 125gift guaranteed & free entry 2 100 wkly draw txt music to 87066 tncs www.ldew.com1win150ppmx3age16
0,can you do online transaction?
0,"ups which is 3days also, and the shipping company that takes 2wks. the other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff."
0,at home by the way
0,"not for possession, especially not first offense"
0,i called but no one pick up e phone. i ask both of them already they said ok.
0,"ah, well that confuses things, doesnt it? i thought was friends with now. maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money."
0,i wish that i was with you. holding you tightly. making you see how important you are. how much you mean to me ... how much i need you ... in my life ...
1,you are now unsubscribed all services. get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. no subscriptions.
0,i've sent ü my part..
1,monthly password for wap. mobsi.com is 391784. use your wap phone not pc.
1,"last chance! claim ur £150 worth of discount vouchers today! text shop to 85023 now! savamob, offers mobile! t cs savamob pobox84, m263uz. £3.00 sub. 16"
0,our prasanth ettans mother passed away last night. just pray for her and family.
0,you please give us connection today itself before  &lt;decimal&gt;  or refund the bill
0,haven't left yet so probably gonna be here til dinner
1,"urgent! call 09066350750 from your landline. your complimentary 4* ibiza holiday or 10,000 cash await collection sae t&cs po box 434 sk3 8wp 150 ppm 18+ "
1,get the official england poly ringtone or colour flag on yer mobile for tonights game! text tone or flag to 84199. optout txt eng stop box39822 w111wx £1.50
0,we don call like  &lt;#&gt;  times oh. no give us hypertension oh.
1,"this is the 2nd time we have tried 2 contact u. u have won the 750 pound prize. 2 claim is easy, call 08712101358 now! only 10p per min. bt-national-rate"
0,hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
0,i though we shd go out n have some fun so bar in town or something – sound ok?
1,last chance 2 claim ur £150 worth of discount vouchers-text yes to 85023 now!savamob-member offers mobile t cs 08717898035. £3.00 sub. 16 . remove txt x or stop
0,"fair enough, anything going on?"
0,i can't believe how attached i am to seeing you every day. i know you will do the best you can to get to me babe. i will go to teach my class at your midnight
0,am up to my eyes in philosophy
0,then why you came to hostel.
0,ok. how many should i buy.
0,"it doesnt make sense to take it there unless its free. if you need to know more, wikipedia.com"
0,ok ok take care. i can understand.
1,natalja (25/f) is inviting you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468
0,"k i'm leaving soon, be there a little after 9"
0,"oh really? perform, write a paper, go to a movie and be home by midnight, huh?"
0,ok thanx... take care then...
1,4mths half price orange line rental & latest camera phones 4 free. had your phone 11mths+? call mobilesdirect free on 08000938767 to update now! or2stoptxt t&cs
0,give one miss from that number please
0,no plm i will come da. on the way.
0,"forgot you were working today! wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. hope all is well, nose essay and all xx"
0,thanx a lot...
0,no that just means you have a fat head
0,ooooooh i forgot to tell u i can get on yoville on my phone
0,as per your request 'melle melle (oru minnaminunginte nurungu vettam)' has been set as your callertune for all callers. press *9 to copy your friends callertune
0,"awesome, lemme know whenever you're around"
0,apps class varaya elaya.
0,have you had a good day? mine was really busy are you up to much tomorrow night?
0,sorry i've not gone to that place. i.ll do so tomorrow. really sorry.
0,yup i thk they r e teacher said that will make my face look longer. darren ask me not 2 cut too short.
0,don't forget who owns you and who's private property you are ... and be my good boy always .. *passionate kiss*
0,yup... from what i remb... i think should be can book... 
0,today my system sh get ready.all is well and i am also in the deep well
0,hmm ill have to think about it... ok you're forgiven! =d
0,ahhh. work. i vaguely remember that! what does it feel like? lol
0,they did't play one day last year know even though they have very good team.. like india.
0,i plane to give on this month end.
0,no de. but call me after some time. ill tell you k
0,its a part of checking iq
0,"i know dat feelin had it with pete! wuld get with em , nuther place nuther time mayb?"
0,even my brother is not like to speak with me. they treat me like aids patent.
0,im good! i have been thinking about you...
0,i dunno they close oredi not... ü v ma fan...
0,"good afternoon loverboy ! how goes you day ? any luck come your way? i think of you, sweetie and send my love across the sea to make you smile and happy"
0,hiya do u like the hlday pics looked horrible in them so took mo out! hows the camp amrca thing? speak soon serena:)
0,"1) go to write msg 2) put on dictionary mode 3)cover the screen with hand, 4)press  &lt;#&gt; . 5)gently remove ur hand.. its interesting..:)"
0,"'wnevr i wana fal in luv vth my books, my bed fals in luv vth me..!'' . yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) gud eveb-)."
0,i calls you later. afternoon onwords mtnl service get problem in south mumbai. i can hear you but you cann't listen me.
0,there bold 2  &lt;#&gt; . is that yours
0,book which lesson? then you msg me... i will call up after work or sth... i'm going to get specs. my membership is px3748
0,that sucks. i'll go over so u can do my hair. you'll do it free right?
1,"free2day sexy st george's day pic of jordan!txt pic to 89080 dont miss out, then every wk a saucy celeb!4 more pics c pocketbabe.co.uk 0870241182716 £3/wk"
0,probably a couple hours tops
0,hey r ü still online? i've finished the formatting...
0,ü called dad oredi...
0,hey next sun 1030 there's a basic yoga course... at bugis... we can go for that... pilates intro next sat.... tell me what time you r free
0,am only searching for good dual sim mobile pa.
0,just sing hu. i think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. even things like choosing a phone plan require guidance. when in doubt ask especially girls.
0,lol! u drunkard! just doing my hair at d moment. yeah still up 4 tonight. wats the plan? 
0,"aight i'll grab something to eat too, text me when you're back at mu"
0,hey we can go jazz power yoga hip hop kb and yogasana 
0,it does it on its own. most of the time it fixes my spelling. but sometimes it gets a completely diff word. go figure
0,only once then after ill obey all yours.
0,shopping? eh ger i toking abt syd leh...haha
0,"babe! how goes that day ? what are you up to ? i miss you already, my love ... * loving kiss* ... i hope everything goes well."
0,that's ok. i popped in to ask bout something and she said you'd been in. are you around tonght wen this girl comes?
0,i think chennai well settled?
0,what happen to her tell the truth
1,t-mobile customer you may now claim your free camera phone upgrade & a pay & go sim card for your loyalty. call on 0845 021 3680.offer ends 28thfeb.t&c's apply
0,can you open the door?
0,"i've not called you in a while. this is hoping it was l8r malaria and that you know that we miss you guys. i miss bani big, so pls give her my love especially. have a great day."
0,wishing you a beautiful day. each moment revealing even more things to keep you smiling. do enjoy it.
0,lol boo i was hoping for a laugh
0,jordan got voted out last nite!
0,sorry me going home first... daddy come fetch ü later...
0,i will spoil you in bed as well :)
0,home so we can always chat
0,k:)i will give my kvb acc details:)
0,... are you in the pub?
0,got it. seventeen pounds for seven hundred ml – hope ok.
0,neft transaction with reference number  &lt;#&gt;  for rs. &lt;decimal&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;time&gt; : &lt;#&gt;
0,did u got that persons story
0,at what time should i come tomorrow
0,"only just got this message, not ignoring you. yes, i was. shopping that is"
0,that one week leave i put know that time. why.
0,"dunno, my dad said he coming home 2 bring us out 4 lunch. yup i go w u lor. i call u when i reach school lor..."
0,no. i dont want to hear anything
0,tell my  bad character which u dnt lik in me. i'll try to change in  &lt;#&gt; . i ll add tat 2 my new year resolution. waiting for ur reply.be frank...good morning.
0,"sorry, i'll call later"
0,i'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
0,"the gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard"
0,i to am looking forward to all the sex cuddling.. only two more sleeps 
0,even if he my friend he is a priest call him now
0,"i don,t think so. you don't need to be going out that late on a school night. especially when the one class you have is the one you missed last wednesday and probably failed a test in on friday"
0,"oh... i was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... okie lor, u call me when ready..."
0,huh i cant thk of more oredi how many pages do we have?
0,"what do you do, my dog ? must i always wait till the end of your day to have word from you ? did you run out of time on your cell already?"
0,"today is ""song dedicated day.."" which song will u dedicate for me? send this to all ur valuable frnds but first rply me..."
0,i was at bugis juz now wat... but now i'm walking home oredi... ü so late then reply... i oso saw a top dat i like but din buy... where r ü now? 
0,"the sign of maturity is not when we start saying big things.. but actually it is, when we start understanding small things... *have a nice evening* bslvyl"
1,"congratulations - thanks to a good friend u have won the £2,000 xmas prize. 2 claim is easy, just call 08712103738 now! only 10p per minute. bt-national-rate"
0,it so happens that there r 2waxsto do wat you want. she can come and ill get her medical insurance. and she'll be able to deliver and have basic care. i'm currently shopping for the right medical insurance for her. so just give me til friday morning. thats when i.ll see the major person that can guide me to the right insurance.
0,"sorry, i'll call later"
0,umma. did she say anything
0,so ü'll be submitting da project tmr rite?
0,"i'll get there at 3, unless you guys want me to come some time sooner"
0,just send a text. we'll skype later.
0,nope... juz off from work...
0,are you driving or training?
0,wa... u so efficient... gee... thanx...
0,then just eat a shit and wait for ur monkey face bitch.......... u asshole..................
0,dude im no longer a pisces. im an aquarius now.
0,k.k:)apo k.good movie.
0,no break time one... how... i come out n get my stuff fr ü?
